name,height,co2_absorption,canopy_cover
Acer campestre,4,0.8,3.1
Acer campestre,4,1,3.1
Acer campestre,6,1.7,7.1
Acer campestre,4,1.2,0.8
Acer campestre,2,0.5,0.8
Acer campestre,7,2.2,7.1
Acer campestre,7,2.2,3.1
Acer campestre,4,2.1,3.1
Acer campestre,3,0.7,0.8
Acer campestre,5,1,3.1
Acer campestre,4,0.8,3.1
Acer campestre,4,0.8,3.1
Acer campestre,4,0.8,3.1
Acer campestre,4,0.8,3.1
Acer campestre,7,2.2,19.6
Acer campestre,4,1.2,3.1
Acer campestre,4,1,3.1
Acer campestre,4,0.8,0.8
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,4,0.8,3.1
Acer campestre,5,1.3,3.1
Acer campestre,4,0.5,0.8
Acer campestre,4,1,0.8
Acer campestre,4,0.5,0.8
Acer campestre,4,1.2,3.1
Acer campestre,5,2.1,3.1
Acer campestre,4,1,0.8
Acer campestre,6,2.2,3.1
Acer campestre,6,1.3,7.1
Acer campestre,4,1,3.1
Acer campestre,4,1.2,3.1
Acer campestre,4,1.2,3.1
Acer campestre,3,0.7,3.1
Acer campestre,3,1.2,7.1
Acer campestre,6,1.7,3.1
Acer campestre,3,0.7,0.8
Acer campestre,4,0.8,0.8
Acer campestre,4,0.8,3.1
Acer campestre,6,1.1,7.1
Acer campestre,4,0.8,3.1
Acer campestre,5,1.3,7.1
Acer campestre,8,4.2,12.6
Acer campestre,5,1,3.1
Acer campestre,4,0.8,0.8
Acer campestre,6,1.7,7.1
Acer campestre,4,0.8,0.8
Acer campestre,4,0.8,0.8
Acer campestre,5,1,7.1
Acer campestre,3,0.5,0.8
Acer campestre,7,2.5,12.6
Acer campestre,8,2.5,12.6
Acer campestre,4,0.8,3.1
Acer campestre,4,0.8,3.1
Acer campestre,4,0.8,3.1
Acer campestre,3,0.5,0.8
Acer campestre,4,1,3.1
Acer campestre,4,1.2,7.1
Acer campestre,5,1.7,7.1
Acer campestre,5,1.7,7.1
Acer campestre,5,1,7.1
Acer campestre,5,1.7,7.1
Acer campestre,4,0.8,7.1
Acer campestre,4,0.8,7.1
Acer campestre,6,2.2,28.3
Acer campestre,4,1.2,7.1
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,4,1,3.1
Acer campestre,6,2.5,7.1
Acer campestre,5,1.3,7.1
Acer campestre,6,2.2,7.1
Acer campestre,5,1.7,7.1
Acer campestre,8,2.5,19.6
Acer campestre,7,2.3,28.3
Acer campestre,6,1.7,28.3
Acer campestre,4,0.8,3.1
Acer campestre,5,1,7.1
Acer campestre,5,1,7.1
Acer campestre,6,2.2,12.6
Acer campestre,6,1.7,12.6
Acer campestre,6,1.7,12.6
Acer campestre,6,2.2,12.6
Acer campestre,6,1.7,12.6
Acer campestre,5,1,7.1
Acer campestre,5,1.7,28.3
Acer campestre,5,1.7,28.3
Acer campestre,5,2.1,28.3
Acer campestre,5,2.1,28.3
Tilia x europaea,15,23.2,50.3
Tilia x europaea,16,23.2,50.3
Tilia x europaea,14,23.2,50.3
Tilia x europaea,15,23.2,50.3
Tilia x europaea,20,36.6,50.3
Tilia x europaea,15,23.2,50.3
Aesculus hippocastanum,6,3,28.3
Aesculus hippocastanum,6,3,50.3
Aesculus hippocastanum,7,3,50.3
Aesculus hippocastanum,6,6.2,38.5
Tilia x europaea,6,4.6,19.6
Carpinus betulus,10,3.7,28.3
Carpinus betulus,8,3.7,28.3
Carpinus betulus,12,3.7,28.3
Carpinus betulus,12,3.7,28.3
Carpinus betulus,12,6.1,38.5
Tilia cordata,7,1.7,19.6
Tilia cordata,8,2.6,12.6
Tilia cordata,6,2.6,19.6
Sophora japonica,13,5.6,78.5
Celtis australis,7,1,28.3
Sophora japonica,15,6.6,63.6
Celtis australis,5,1.1,28.3
Celtis australis,4,0.5,3.1
Celtis australis,7,1.1,38.5
Sophora japonica,16,6.6,78.5
Celtis australis,7,1.1,50.3
Celtis australis,7,1.2,50.3
Celtis australis,6,1,38.5
Celtis australis,6,0.7,12.6
Sophora japonica,16,12.1,176.7
Celtis australis,7,1.1,50.3
Celtis australis,7,1.1,50.3
Celtis australis,4,0.4,0.8
Sophora japonica,10,6.6,50.3
Sophora japonica,12,7.8,78.5
Sophora japonica,15,12.1,153.9
Celtis australis,6,1.1,28.3
Celtis australis,6,1.1,28.3
Celtis australis,6,1.2,28.3
Celtis australis,6,1.1,38.5
Sophora japonica,15,9.199999999999999,95
Celtis australis,4,0.4,0.8
Celtis australis,7,1.3,50.3
Celtis australis,8,1.3,78.5
Sophora japonica,10,6.6,78.5
Celtis australis,6,1,38.5
Sophora japonica,10,10.6,113.1
Celtis australis,4,0.4,0.8
Celtis australis,4,0.6,3.1
Celtis australis,8,1.1,50.3
Sophora japonica,9,9.199999999999999,78.5
Sophora japonica,12,7.8,78.5
Celtis australis,7,0.9,38.5
Celtis australis,12,1.1,78.5
Sophora japonica,12,9.199999999999999,132.7
Celtis australis,6,1.1,50.3
Sophora japonica,12,10.6,113.1
Celtis australis,8,0.9,28.3
Celtis australis,7,0.9,28.3
Celtis australis,7,0.9,28.3
Sophora japonica,12,9.199999999999999,50.3
Sophora japonica,14,12.1,132.7
Celtis australis,7,0.9,50.3
Sophora japonica,9,3.3,50.3
Celtis australis,8,1,63.6
Sophora japonica,12,12,113.1
Celtis australis,7,1.1,38.5
Celtis australis,7,1.2,50.3
Celtis australis,7,1.1,38.5
Celtis australis,8,1.5,50.3
Celtis australis,6,1.4,28.3
Celtis australis,4,0.8,19.6
Celtis australis,8,1.2,50.3
Celtis australis,4,1,12.6
Celtis australis,3,0.5,0.8
Celtis australis,8,1.3,50.3
Celtis australis,6,1,19.6
Sophora japonica,10,7.8,132.7
Sophora japonica,10,6.6,78.5
Celtis australis,5,0.6,7.1
Sophora japonica,10,7.8,113.1
Sophora japonica,10,6.6,28.3
Celtis australis,4,0.4,0.8
Celtis australis,7,1.1,38.5
Sophora japonica,9,7.1,95
Celtis australis,6,1.3,50.3
Sophora japonica,9,9.199999999999999,132.7
Sophora japonica,12,9.199999999999999,132.7
Celtis australis,4,0.4,0.8
Celtis australis,7,1.3,63.6
Celtis australis,7,1.2,38.5
Celtis australis,8,1,50.3
Sophora japonica,14,12.1,132.7
Celtis australis,6,1,28.3
Sophora japonica,12,7.8,132.7
Celtis australis,7,1,28.3
Sophora japonica,15,12.1,50.3
Sophora japonica,9,12.1,78.5
Celtis australis,7,1,38.5
Sophora japonica,10,7.8,95
Sophora japonica,13,12.1,113.1
Celtis australis,9,1.2,63.6
Celtis australis,8,1.1,50.3
Celtis australis,6,0.9,28.3
Celtis australis,8,1.3,50.3
Sophora japonica,12,7.8,63.6
Celtis australis,10,1.3,78.5
Celtis australis,8,1.2,50.3
Celtis australis,8,1.6,50.3
Celtis australis,10,1.4,78.5
Celtis australis,10,1.3,78.5
Sophora japonica,13,12.1,113.1
Celtis australis,10,1.5,78.5
Celtis australis,3,0.4,0.8
Celtis australis,8,1.3,50.3
Celtis australis,10,1.5,78.5
Sophora japonica,15,12.1,113.1
Celtis australis,8,1,38.5
Celtis australis,8,1.1,38.5
Sophora japonica,14,12.1,113.1
Celtis australis,8,1.2,78.5
Sophora japonica,12,9.199999999999999,113.1
Celtis australis,10,1.2,78.5
Celtis australis,10,1.2,78.5
Celtis australis,10,1.3,78.5
Sophora japonica,15,9.199999999999999,153.9
Celtis australis,10,1.3,78.5
Celtis australis,10,1.2,50.3
Sophora japonica,13,12.1,153.9
Celtis australis,10,1.2,78.5
Sophora japonica,7,4.3,78.5
Sophora japonica,12,6.6,78.5
Celtis australis,7,1,28.3
Tilia x europaea,18,29.7,50.3
Tilia x europaea,12,29.7,50.3
Tilia x europaea,8,5.8,28.3
Tilia x europaea,9,6.7,38.5
Tilia x europaea,13,29.7,50.3
Tilia x europaea,15,23.2,50.3
Tilia x europaea,12,14.3,50.3
Tilia x europaea,15,29.7,63.6
Tilia x europaea,10,6.7,38.5
Tilia x europaea,5,2.6,7.1
Tilia x europaea,7,3.4,12.6
Tilia x europaea,18,26.4,50.3
Tilia x europaea,15,33.1,50.3
Tilia x europaea,7,3.4,12.6
Tilia x europaea,12,6.7,38.5
Tilia x europaea,7,3.4,12.6
Tilia x europaea,15,29.7,50.3
Tilia x europaea,15,23.2,50.3
Tilia x europaea,15,29.7,50.3
Tilia x europaea,7,2.6,12.6
Tilia x europaea,15,36.6,78.5
Tilia x europaea,15,29.7,50.3
Tilia x europaea,10,11.6,50.3
Tilia x europaea,12,17.1,50.3
Tilia x europaea,15,36.6,50.3
Tilia x europaea,12,29.7,50.3
Tilia x europaea,12,29.7,50.3
Tilia x europaea,7,3.4,12.6
Tilia x europaea,12,36.6,50.3
Tilia x europaea,16,29.7,50.3
Tilia x europaea,12,11.6,50.3
Tilia x europaea,12,23.2,38.5
Tilia x europaea,12,29.7,50.3
Tilia x europaea,16,29.7,50.3
Tilia x europaea,10,29.7,38.5
Tilia x europaea,15,29.7,50.3
Tilia x europaea,16,43.8,78.5
Tilia x europaea,12,29.7,50.3
Tilia x europaea,12,29.7,50.3
Tilia x europaea,12,23.2,50.3
Tilia x europaea,10,17.1,50.3
Tilia x europaea,16,17.1,50.3
Tilia x europaea,5,3.4,12.6
Tilia x europaea,12,29.7,50.3
Tilia x europaea,4,2.6,0.8
Tilia x europaea,10,36.6,78.5
Tilia x europaea,4,2,0.8
Tilia x europaea,6,4.6,3.1
Tilia x europaea,15,29.7,63.6
Tilia x europaea,7,4.6,7.1
Tilia x europaea,15,36.6,113.1
Tilia x europaea,12,26.4,50.3
Tilia x europaea,6,3.4,12.6
Tilia x europaea,12,29.7,50.3
Tilia x europaea,15,36.6,78.5
Tilia x europaea,17,17.1,38.5
Tilia x europaea,18,29.7,78.5
Tilia x europaea,15,36.6,50.3
Tilia x europaea,18,29.7,78.5
Tilia x europaea,7,3.4,12.6
Tilia x europaea,12,36.6,63.6
Tilia x europaea,15,43.8,63.6
Tilia x europaea,15,23.2,63.6
Tilia x europaea,7,4.6,28.3
Tilia x europaea,6,2,3.1
Tilia x europaea,7,4.6,12.6
Tilia x europaea,4,1.3,0.8
Tilia x europaea,12,29.7,50.3
Tilia x europaea,10,11.6,28.3
Tilia x europaea,4,1.3,0.8
Tilia x europaea,7,5.8,19.6
Tilia x europaea,15,23.2,38.5
Acer campestre,6,3.8,12.6
Acer campestre,5,2.7,9.6
Acer campestre,4.5,2.1,4.9
Acer campestre,4.5,1.7,3.1
Acer campestre,7,1.1,28.3
Acer campestre,6,3.7,28.3
Acer campestre,3.5,1,3.1
Acer campestre,3,1,3.1
Acer campestre,3,1.1,3.1
Acer campestre,6,2.8,12.6
Acer campestre,4.5,1.9,4.9
Acer campestre,7,3.7,28.3
Acer campestre,7,2.2,7.1
Acer campestre,5,2.4,7.1
Acer campestre,4.5,3.7,15.9
Acer campestre,3,1,3.1
Acer campestre,5.5,3.4,12.6
Acer campestre,6,4.1,15.9
Acer campestre,5.5,3.8,15.9
Acer campestre,5.5,4,19.6
Acer campestre,2.5,0.5,1.8
Acer campestre,2.5,0.6,1.8
Acer campestre,4.5,2.2,7.1
Acer campestre,6,2.6,33.2
Acer campestre,5,2.6,28.3
Acer campestre,3.5,2,7.1
Acer campestre,4,2.6,9.6
Tilia x europaea,15,26.4,50.3
Tilia x europaea,14,23.2,50.3
Aesculus hippocastanum,10,11.5,19.6
Acer campestre,8,4.2,50.3
Acer campestre,10,3.8,50.3
Acer campestre,7,2.8,28.3
Acer campestre,10,2.8,78.5
Acer campestre,10,3.5,38.5
Acer campestre,9,2.6,28.3
Acer campestre,8,3.9,63.6
Acer campestre,10,3,28.3
Acer campestre,6,3.1,28.3
Acer campestre,7,3.1,19.6
Acer campestre,8,2.7,28.3
Acer campestre,8,3.7,50.3
Acer campestre,8,3.8,50.3
Aesculus hippocastanum,9,11.4,38.5
Aesculus hippocastanum,8,13.3,38.5
Acer campestre,9,3.6,50.3
Aesculus hippocastanum,7,7.8,12.6
Aesculus hippocastanum,7,13.2,28.3
Acer campestre,9,3.9,50.3
Aesculus hippocastanum,12,27.2,50.3
Acer campestre,6,2.3,12.6
Acer campestre,5,1.8,7.1
Aesculus hippocastanum,12,13.6,28.3
Acer campestre,8,3.2,28.3
Aesculus hippocastanum,11,11.6,28.3
Acer campestre,10,3.5,38.5
Aesculus hippocastanum,8,6.3,28.3
Acer campestre,7,2.7,7.1
Acer campestre,14,1.1,78.5
Aesculus hippocastanum,12,15.6,78.5
Acer campestre,3,0.7,0.8
Aesculus hippocastanum,6,4.7,12.6
Acer campestre,4,0.9,7.1
Aesculus hippocastanum,8,7.9,12.6
Acer campestre,4,1.2,7.1
Aesculus hippocastanum,12,9.800000000000001,50.3
Acer campestre,4,0.5,0.8
Acer campestre,4,0.5,3.1
Acer campestre,3,0.5,0.8
Aesculus hippocastanum,7,9.5,12.6
Acer campestre,5,1.7,3.1
Aesculus hippocastanum,6,6.2,12.6
Acer campestre,3,0.5,3.1
Aesculus hippocastanum,12,17.7,50.3
Acer campestre,3,0.8,7.1
Aesculus hippocastanum,7,3,7.1
Aesculus hippocastanum,14,17.9,50.3
Aesculus hippocastanum,10,17.6,50.3
Aesculus hippocastanum,12,9.800000000000001,50.3
Aesculus hippocastanum,10,17.6,50.3
Aesculus hippocastanum,12,17.7,78.5
Aesculus hippocastanum,12,17.7,50.3
Aesculus hippocastanum,12,17.7,50.3
Aesculus hippocastanum,14,24.9,78.5
Aesculus hippocastanum,14,24.9,113.1
Aesculus hippocastanum,12,22.3,113.1
Aesculus hippocastanum,11,13.5,50.3
Platanus x hispanica,38,0.7,490.9
Tilia cordata,4.5,2.1,7.1
Acer campestre,5,2.4,28.3
Tilia cordata,7,4,38.5
Tilia cordata,10,3.2,28.3
Tilia cordata,6,1.9,12.6
Tilia cordata,5,1.9,12.6
Tilia cordata,6,2.6,19.6
Tilia cordata,6,2.4,12.6
Tilia cordata,7,2.1,12.6
Tilia cordata,6,2.4,12.6
Tilia cordata,8,2.3,12.6
Tilia cordata,6,1.7,12.6
Tilia cordata,6,2.4,12.6
Tilia cordata,6,2.1,12.6
Tilia cordata,6,2.1,12.6
Tilia cordata,6,2.1,12.6
Tilia cordata,8,2.3,28.3
Tilia cordata,7,2.4,19.6
Tilia cordata,6,1.9,12.6
Tilia cordata,3,1,3.1
Aesculus hippocastanum,4,1.6,3.1
Aesculus hippocastanum,4,1.4,3.1
Aesculus hippocastanum,12,13.6,78.5
Aesculus hippocastanum,4,1.6,3.1
Aesculus hippocastanum,3,1.1,1.3
Aesculus hippocastanum,13,20.1,78.5
Aesculus hippocastanum,4,1.3,3.1
Aesculus hippocastanum,5,3.2,12.6
Aesculus hippocastanum,8,5.7,38.5
Aesculus hippocastanum,9,13.4,50.3
Aesculus hippocastanum,8,5.7,28.3
Aesculus hippocastanum,10,7.3,50.3
Aesculus hippocastanum,12,17.7,50.3
Aesculus hippocastanum,4,1.4,3.1
Aesculus hippocastanum,9,12.6,28.3
Aesculus hippocastanum,3.5,1.4,3.1
Aesculus hippocastanum,4,1.6,3.1
Aesculus hippocastanum,6,3.4,12.6
Aesculus hippocastanum,8,9.6,50.3
Aesculus hippocastanum,3,1.1,0.8
Aesculus hippocastanum,3.5,1.3,3.1
Aesculus hippocastanum,3,0.8,0.8
Aesculus hippocastanum,10,16.7,95
Aesculus hippocastanum,3,1.2,3.1
Aesculus hippocastanum,3.5,1.3,3.1
Aesculus hippocastanum,8,11,113.1
Aesculus hippocastanum,13,29.8,113.1
Aesculus hippocastanum,12,24.7,113.1
Aesculus hippocastanum,6,3,12.6
Aesculus hippocastanum,7,3.5,12.6
Aesculus hippocastanum,8,13.3,78.5
Aesculus hippocastanum,7,11.3,50.3
Aesculus hippocastanum,4,1.6,7.1
Aesculus hippocastanum,6,4.5,12.6
Aesculus hippocastanum,8,7.9,28.3
Aesculus hippocastanum,5,2.9,12.6
Aesculus hippocastanum,9,13.4,78.5
Aesculus hippocastanum,7,3.2,12.6
Aesculus hippocastanum,3,1.4,3.1
Aesculus hippocastanum,7,5.6,28.3
Aesculus hippocastanum,7,5.6,19.6
Aesculus hippocastanum,9,10.3,78.5
Aesculus hippocastanum,3.5,1.3,0.8
Aesculus hippocastanum,3.5,1.4,3.1
Aesculus hippocastanum,4,2,3.1
Aesculus hippocastanum,10,17.6,113.1
Aesculus hippocastanum,3.5,1.1,1.8
Aesculus hippocastanum,10,17.6,78.5
Aesculus hippocastanum,10,17.6,78.5
Aesculus hippocastanum,9,6.9,38.5
Aesculus hippocastanum,10,19.8,78.5
Aesculus hippocastanum,10,27,113.1
Aesculus hippocastanum,9,9.6,78.5
Aesculus hippocastanum,9,9.6,78.5
Aesculus hippocastanum,10,13.4,78.5
Aesculus hippocastanum,10,15.5,95
Aesculus hippocastanum,3.5,1.1,1.8
Aesculus hippocastanum,3.5,1.1,1.8
Aesculus hippocastanum,10,17.6,95
Aesculus hippocastanum,11,17.7,113.1
Aesculus hippocastanum,4,1.3,3.1
Aesculus hippocastanum,11,22.2,95
Aesculus hippocastanum,11,22.2,95
Aesculus hippocastanum,4,1.6,3.1
Aesculus hippocastanum,11,22.2,95
Aesculus hippocastanum,3.5,1.3,3.1
Aesculus hippocastanum,11,17.7,95
Aesculus hippocastanum,11,27.1,113.1
Aesculus hippocastanum,12,22.3,113.1
Aesculus hippocastanum,12,22.3,113.1
Aesculus hippocastanum,8,4,19.6
Aesculus hippocastanum,12,29.7,113.1
Aesculus hippocastanum,3.5,1.4,3.1
Aesculus hippocastanum,11,22.2,95
Aesculus hippocastanum,11,22.2,95
Aesculus hippocastanum,3,1.6,3.1
Aesculus hippocastanum,12,27.2,132.7
Aesculus hippocastanum,12,22.3,113.1
Carpinus betulus,6,3.6,12.6
Carpinus betulus,6,5.6,19.6
Carpinus betulus,8,4.8,19.6
Carpinus betulus,9,3.9,7.1
Carpinus betulus,8,0.5,19.6
Carpinus betulus,9,6.2,50.3
Carpinus betulus,9,6.3,38.5
Carpinus betulus,6,3.3,19.6
Carpinus betulus,7,4.1,28.3
Carpinus betulus,8,3.3,19.6
Carpinus betulus,8,4.9,28.3
Carpinus betulus,12,6.6,50.3
Carpinus betulus,8,4.1,12.6
Carpinus betulus,7,3.5,15.9
Carpinus betulus,4,1.7,7.1
Carpinus betulus,7,4.7,19.6
Acer campestre,7,2.1,28.3
Acer campestre,9,2.5,38.5
Acer campestre,7,1.6,28.3
Acer campestre,8,1.4,28.3
Tilia cordata,5,0.8,3.1
Tilia cordata,15,13.9,63.6
Tilia cordata,20,12.5,38.5
Tilia cordata,15,12.5,28.3
Tilia cordata,4,1.1,7.1
Tilia cordata,3.5,1,4.9
Tilia cordata,15,13,38.5
Tilia cordata,18,12.5,28.3
Tilia cordata,18,13.9,38.5
Tilia cordata,15,13.3,50.3
Tilia cordata,18,13,38.5
Tilia cordata,18,13.9,38.5
Tilia cordata,19,12.5,28.3
Tilia cordata,19,12.5,38.5
Tilia cordata,4,1,4.9
Tilia cordata,21,12.5,50.3
Acer campestre,6,1.2,12.6
Tilia cordata,21,12.5,38.5
Acer campestre,6,1.5,28.3
Tilia cordata,21,12.5,38.5
Acer campestre,7,2,28.3
Tilia cordata,4,1.1,7.1
Tilia cordata,21,14.2,63.6
Aesculus hippocastanum,9,15.4,113.1
Aesculus hippocastanum,5,3.2,28.3
Aesculus hippocastanum,8.5,13.3,78.5
Aesculus hippocastanum,4,3.1,12.6
Aesculus hippocastanum,3,1.1,0.8
Aesculus hippocastanum,10,19.8,78.5
Aesculus hippocastanum,3.5,1.8,3.1
Aesculus hippocastanum,3.5,1.6,3.1
Aesculus hippocastanum,3.5,1.8,3.1
Aesculus hippocastanum,3.5,1.8,3.1
Aesculus hippocastanum,4,2.4,7.1
Aesculus hippocastanum,11,27.1,132.7
Aesculus hippocastanum,12,29.7,132.7
Aesculus hippocastanum,12,13.6,132.7
Aesculus hippocastanum,10,12.6,113.1
Aesculus hippocastanum,3,1.4,3.1
Aesculus hippocastanum,9,17.5,95
Aesculus hippocastanum,4,2.2,4.9
Aesculus hippocastanum,11,17.7,95
Aesculus hippocastanum,10,13.4,95
Aesculus hippocastanum,10,15.5,95
Aesculus hippocastanum,3.5,1.3,4.9
Aesculus hippocastanum,3.5,1.4,4.9
Aesculus hippocastanum,3.5,1.6,4.9
Aesculus hippocastanum,3,1.2,1.8
Aesculus hippocastanum,9.5,15.4,95
Aesculus hippocastanum,4.5,1.8,15.9
Aesculus hippocastanum,5.5,3.9,38.5
Aesculus hippocastanum,3.5,0.9,1.8
Aesculus hippocastanum,4.5,1.6,12.6
Aesculus hippocastanum,7,2.5,12.6
Aesculus hippocastanum,7,4.8,38.5
Aesculus hippocastanum,9.5,15.4,50.3
Aesculus hippocastanum,5.5,3.9,19.6
Aesculus hippocastanum,5,3.2,15.9
Aesculus hippocastanum,3,1.1,1.8
Aesculus hippocastanum,7,2.1,19.6
Aesculus hippocastanum,7,2.5,15.9
Aesculus hippocastanum,6,1.9,15.9
Aesculus hippocastanum,8.5,11.4,38.5
Aesculus hippocastanum,10.5,14.7,50.3
Aesculus hippocastanum,5,1.5,7.1
Aesculus hippocastanum,6,2.7,12.6
Aesculus hippocastanum,9,3.6,12.6
Aesculus hippocastanum,5.5,1.9,19.6
Aesculus hippocastanum,8,12.5,50.3
Aesculus hippocastanum,5.6,1.9,4.9
Aesculus hippocastanum,7,4,19.6
Aesculus hippocastanum,3,0.9,3.1
Aesculus hippocastanum,11,17.2,63.6
Aesculus hippocastanum,9,9.6,50.3
Aesculus hippocastanum,9,10.3,50.3
Aesculus hippocastanum,11,16.8,95
Aesculus hippocastanum,10,15.9,78.5
Aesculus hippocastanum,11,21.3,113.1
Aesculus hippocastanum,12,21.8,78.5
Aesculus hippocastanum,12,15.6,95
Aesculus hippocastanum,11,13.5,78.5
Aesculus hippocastanum,12.5,21.4,113.1
Aesculus hippocastanum,12,16.9,113.1
Aesculus hippocastanum,12,19.1,113.1
Aesculus hippocastanum,12,17.7,113.1
Aesculus hippocastanum,3.5,1.8,4.9
Aesculus hippocastanum,12.5,31.3,122.7
Aesculus hippocastanum,3.5,1.8,4.9
Aesculus hippocastanum,12,18.6,132.7
Aesculus hippocastanum,2.5,0.9,1.8
Aesculus hippocastanum,2.5,1.2,3.1
Aesculus hippocastanum,3,1.2,1.8
Aesculus hippocastanum,4,2.9,12.6
Aesculus hippocastanum,5,3.9,12.6
Aesculus hippocastanum,4,2.4,9.6
Aesculus hippocastanum,4,2.4,9.6
Aesculus hippocastanum,4.5,2.2,12.6
Aesculus hippocastanum,4,2.4,12.6
Aesculus hippocastanum,4.5,2.5,9.6
Aesculus hippocastanum,4,2.2,4.9
Aesculus hippocastanum,3,1.2,3.1
Aesculus hippocastanum,3,1.1,3.1
Aesculus hippocastanum,11,17.7,78.5
Aesculus hippocastanum,6,1.7,7.1
Aesculus hippocastanum,5.5,1.9,9.6
Aesculus hippocastanum,8,17.5,50.3
Aesculus hippocastanum,8,9.6,50.3
Aesculus hippocastanum,8,3.3,19.6
Aesculus hippocastanum,11,13.5,50.3
Aesculus hippocastanum,8,4.6,50.3
Aesculus hippocastanum,4,1.3,7.1
Aesculus hippocastanum,4,2.9,12.6
Aesculus hippocastanum,3.5,2.2,4.9
Aesculus hippocastanum,10,22.1,78.5
Aesculus hippocastanum,9.5,22.1,95
Aesculus hippocastanum,3.5,1.3,1.8
Aesculus hippocastanum,4,2.4,9.6
Aesculus hippocastanum,3.5,1.6,4.9
Aesculus hippocastanum,4,2.9,7.1
Aesculus hippocastanum,3.5,1.1,3.1
Aesculus hippocastanum,3.5,1.3,3.1
Aesculus hippocastanum,3.5,1.6,4.9
Aesculus hippocastanum,11,27.1,113.1
Aesculus hippocastanum,3.5,1.6,7.1
Aesculus hippocastanum,3,0.9,1.8
Aesculus hippocastanum,3.5,2.6,4.9
Aesculus hippocastanum,3.5,2,4.9
Aesculus hippocastanum,3.5,2,9.6
Aesculus hippocastanum,12,17.7,50.3
Aesculus hippocastanum,4,2.2,9.6
Aesculus hippocastanum,5,2.9,12.6
Aesculus hippocastanum,4.5,2.9,9.6
Aesculus hippocastanum,5.5,2.5,9.6
Aesculus hippocastanum,4.5,2.9,9.6
Aesculus hippocastanum,4.5,2.9,9.6
Aesculus hippocastanum,5,2.9,12.6
Aesculus hippocastanum,5.5,2.9,12.6
Sophora japonica,3.5,0.5,0.8
Sophora japonica,3.5,0.5,0.8
Sophora japonica,12,6.6,38.5
Sophora japonica,12,6.6,50.3
Sophora japonica,10,2.1,28.3
Sophora japonica,7,2.1,28.3
Sophora japonica,10,3.9,28.3
Sophora japonica,9,3.1,19.6
Sophora japonica,4,0.5,0.8
Acer campestre,5,1.4,12.6
Acer campestre,5,1.5,12.6
Acer campestre,6,1.1,9.6
Acer campestre,3.5,0.5,4.9
Acer campestre,4,0.5,3.1
Acer campestre,4,0.6,3.1
Acer campestre,4,0.5,3.1
Acer campestre,4,0.5,3.1
Acer campestre,4,0.8,3.1
Prunus cerasifera,6,3.8,28.3
Prunus cerasifera,8,5,38.5
Prunus cerasifera,5,5,12.6
Prunus cerasifera,6,3.8,38.5
Prunus cerasifera,4,1.9,9.6
Prunus cerasifera,3.5,1,1.8
Prunus cerasifera,9,7,33.2
Prunus cerasifera,10,6.7,50.3
Prunus cerasifera,9,6.3,50.3
Prunus cerasifera,8.5,4.7,50.3
Prunus cerasifera,8,4.7,50.3
Carpinus betulus,7,3.9,19.6
Carpinus betulus,8,3.2,12.6
Carpinus betulus,7,3.9,28.3
Carpinus betulus,6,3.7,38.5
Carpinus betulus,3,1.7,1.8
Carpinus betulus,3,1.7,1.8
Carpinus betulus,6,3.9,38.5
Carpinus betulus,4,2.7,7.1
Carpinus betulus,8,3.7,19.6
Carpinus betulus,7,3,7.1
Carpinus betulus,8,3.2,19.6
Carpinus betulus,7,3.5,19.6
Carpinus betulus,7,3.2,19.6
Carpinus betulus,6,2.1,12.6
Carpinus betulus,7,2.3,28.3
Carpinus betulus,6,3,12.6
Carpinus betulus,5,2.5,7.1
Carpinus betulus,4,1.7,3.1
Carpinus betulus,3,3,3.1
Carpinus betulus,6,2.7,19.6
Carpinus betulus,7,3.9,28.3
Carpinus betulus,7,2.3,3.1
Carpinus betulus,8,3.9,12.6
Carpinus betulus,7,2.7,7.1
Carpinus betulus,6,2.5,12.6
Carpinus betulus,6,1.7,1.8
Carpinus betulus,6,2.1,3.1
Carpinus betulus,6,2.5,4.9
Carpinus betulus,4,2.1,4.9
Carpinus betulus,5,2.3,12.6
Carpinus betulus,8,2.3,12.6
Carpinus betulus,8,2.7,19.6
Carpinus betulus,7,2.7,7.1
Carpinus betulus,9,3.9,19.6
Carpinus betulus,9,3.9,19.6
Carpinus betulus,8,3.9,38.5
Carpinus betulus,8,3.9,50.3
Carpinus betulus,8,3.9,38.5
Carpinus betulus,7,3.5,28.3
Carpinus betulus,8,3.9,12.6
Carpinus betulus,4,1.7,1.8
Carpinus betulus,3.5,1.7,0.8
Carpinus betulus,7,3.7,28.3
Carpinus betulus,6,3.7,12.6
Carpinus betulus,5,3.7,7.1
Carpinus betulus,9,3.9,38.5
Carpinus betulus,8,3.7,50.3
Carpinus betulus,6,3.5,7.1
Carpinus betulus,5,2.1,7.1
Carpinus betulus,4,1.7,19.6
Carpinus betulus,9,3.9,19.6
Carpinus betulus,10,6.7,38.5
Carpinus betulus,7.5,1,28.3
Carpinus betulus,9,5.3,28.3
Carpinus betulus,9,6.7,19.6
Carpinus betulus,9,6.1,28.3
Carpinus betulus,5,2.1,12.6
